DATE,BRLMXN,EURBRL,EURMXN,EURUSD,GBPBRL,GBPEUR,GBPMXN,GBPUSD,USDBRL,USDMXN
2022-01-27,3.812999963760376,6.1041998863220215,23.282800674438477,1.1242270469665527,7.299270153045654,1.1979800462722778,27.893800735473633,1.34678316116333,5.429166793823242,20.713130950927734
2022-01-28,3.8396999835968018,6.0218000411987305,23.14550018310547,1.1146159172058105,7.230658054351807,1.201050043106079,27.800500869750977,1.338849425315857,5.403456211090088,20.766660690307617
2022-01-29,3.8738999366760254,5.9980998039245605,23.227100372314453,1.115138053894043,7.193150043487549,1.2017099857330322,27.914400100708008,1.3402130603790283,5.365499973297119,20.830400466918945
2022-01-30,3.8738999366760254,5.9980998039245605,23.227100372314453,1.115138053894043,7.193150043487549,1.2017099857330322,27.914400100708008,1.3402130603790283,5.365499973297119,20.830400466918945
2022-01-31,3.8738999366760254,5.9980998039245605,23.227100372314453,1.115138053894043,7.193150043487549,1.2017099857330322,27.914400100708008,1.3402130603790283,5.365499973297119,20.830400466918945
2022-02-01,3.889400005340576,5.964900016784668,23.17259979248047,1.12291419506073,7.122507095336914,1.1970100402832031,27.73979949951172,1.344266653060913,5.303100109100342,20.625900268554688
2022-02-02,3.900399923324585,5.933199882507324,23.159799575805664,1.1273066997528076,7.119846820831299,1.1995400190353394,27.76753807067871,1.3523930311203003,5.264699935913086,20.53339958190918
2022-02-03,3.914400100708008,5.941299915313721,23.28619956970215,1.1299946308135986,7.127583980560303,1.200279951095581,27.95199966430664,1.3564472198486328,5.261499881744385,20.60856056213379
2022-02-04,3.8907999992370605,6.037899971008301,23.51609992980957,1.1435105800628662,7.182498931884766,1.1890000104904175,27.95992088317871,1.359619379043579,5.282800197601318,20.565919876098633
2022-02-05,3.879699945449829,6.0960001945495605,23.658000946044922,1.1454622745513916,7.207483768463135,1.1813499927520752,27.951099395751953,1.353363037109375,5.326200008392334,20.65570068359375
2022-02-06,3.879699945449829,6.0960001945495605,23.658000946044922,1.1454622745513916,7.207483768463135,1.1813499927520752,27.951099395751953,1.353363037109375,5.326200008392334,20.65570068359375
2022-02-07,3.879699945449829,6.0960001945495605,23.658000946044922,1.1454622745513916,7.207483768463135,1.1813499927520752,27.951099395751953,1.353363037109375,5.326200008392334,20.65570068359375
2022-02-08,3.910599946975708,6.019199848175049,23.557600021362305,1.144086241722107,7.1243109703063965,1.1832200288772583,27.875600814819336,1.3538395166397095,5.262800216674805,20.580299377441406
2022-02-09,3.914599895477295,6.003200054168701,23.52400016784668,1.1421130895614624,7.12629508972168,1.1861200332641602,27.887338638305664,1.3548115491867065,5.256488800048828,20.58489990234375
2022-02-10,3.910957098007202,5.975599765777588,23.3976993560791,1.142126202583313,7.077140808105469,1.1848700046539307,27.725923538208008,1.3533997535705566,5.231429100036621,20.487239837646484
2022-02-11,3.914400100708008,5.987199783325195,23.45639991760254,1.1411746740341187,7.1115641593933105,1.1872600317001343,27.850400924682617,1.354976773262024,5.248600006103516,20.5585994720459
